UserID,recording_date,day_name,month_name,day_of_month,day_of_recording,year,duration,duration_buckets,age_category,Channel2,converted_recording_time,Name,Surname,Gender,Race,Age,Province,Email,Social_Media_Handle
941667,3/9/2016 15:14,Wed,Mar,9,Weekday,2016,1899-12-31T00:17:19.000Z,Morning,Youth,Boomerang,1899-12-31T02:17:19.000Z,Raymundo,Jacox,Male,black,26,Mpumalanga,Raymundo 432@gmail.com,@Raymundo 43
941685,3/30/2016 17:02,Wed,Mar,30,Weekday,2016,1899-12-31T02:21:18.000Z,Morning,Adult,ICC Cricket World Cup 2011,1899-12-31T04:21:18.000Z,Lloyd,Woolard,Male,coloured,43,Western Cape,Lloyd 75@mailxyz.com,@Lloyd 7
941723,1/31/2016 13:47,Sun,Jan,31,Weekday,2016,1899-12-31T00:33:32.000Z,Morning,Adult,Boomerang,1899-12-31T02:33:32.000Z,Kyle,Arrieta,Male,black,43,North West,Kyle 64@abcmail.com,@Kyle 6
941730,3/29/2016 22:37,Tue,Mar,29,Weekday,2016,1899-12-31T00:02:42.000Z,Morning,Youth,kykNET,1899-12-31T02:02:42.000Z,Bernardo,Styer,Male,indian_asian,33,KwaZulu-Natal,Bernardo 322@gmail.com,@Bernardo 32
941733,1/7/2016 03:46,Thu,Jan,7,Weekday,2016,1899-12-31T00:05:56.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:05:56.000Z,Abel,Pascarella,Male,coloured,25,Western Cape,Abel 183@mail.com,@Abel 18
941734,3/13/2016 0:27,Sun,Mar,13,Weekday,2016,1899-12-31T00:32:06.000Z,Morning,Youth,E! Entertainment,1899-12-31T02:32:06.000Z,Roxane,Lavoie,Female,None,32,Western Cape,Roxane 384@abcmail.com,@Roxane 38
1063776,3/29/2016 20:21,Tue,Mar,29,Weekday,2016,1899-12-31T00:00:56.000Z,Morning,Youth,CNN,1899-12-31T02:00:56.000Z,Abel,Sytsma,Male,indian_asian,31,Gauteng,Abel 182@gmail.com,@Abel 18
1064537,3/30/2016 8:01,Wed,Mar,30,Weekday,2016,1899-12-31T00:00:34.000Z,Morning,Youth,ICC Cricket World Cup 2011,1899-12-31T02:00:34.000Z,Hugh,Crotty,Male,indian_asian,32,Gauteng,Hugh13@mail.com,@Hugh1
1106084,3/9/2016 18:00,Wed,Mar,9,Weekday,2016,1899-12-31T00:04:39.000Z,Morning,Adult,Channel O,1899-12-31T02:04:39.000Z,Hyman,Mosser,Male,black,37,Gauteng,Hyman 82@gmail.com,@Hyman 8
1106115,1/11/2016 15:33,Mon,Jan,11,Weekday,2016,1899-12-31T00:05:57.000Z,Morning,Youth,Trace TV,1899-12-31T02:05:57.000Z,Irmgard,Bilyeu,Female,black,26,Western Cape,Irmgard 413@mail.com,@Irmgard 41
1106137,1/8/2016 21:13,Fri,Jan,8,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,Adult,Cartoon Network,1899-12-31T02:00:00.000Z,Donald,Langenfeld,Male,coloured,39,Western Cape,Donald 224@abcmail.com,@Donald 22
1106156,3/31/2016 20:16,Thu,Mar,31,Weekday,2016,1899-12-31T00:05:06.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:05:06.000Z,Michel,Fudge,Male,white,18,Mpumalanga,Michel 204@abcmail.com,@Michel 20
1106301,3/26/2016 8:23,Sat,Mar,26,Weekday,2016,1899-12-31T00:01:54.000Z,Morning,Middle_Aged,SuperSport Blitz,1899-12-31T02:01:54.000Z,Donald,Borelli,Male,indian_asian,45,Gauteng,Donald 224@abcmail.com,@Donald 22
1106425,3/21/2016 7:30,Mon,Mar,21,Weekday,2016,1899-12-31T00:51:06.000Z,Morning,Youth,Channel O,1899-12-31T02:51:06.000Z,Dee,Sieren,Male,black,27,Gauteng,Dee 212@gmail.com,@Dee 21
1106456,1/13/2016 14:05,Wed,Jan,13,Weekday,2016,1899-12-31T00:01:32.000Z,Morning,Youth,E! Entertainment,1899-12-31T02:01:32.000Z,Cordie,Singer,Female,black,24,Gauteng,Cordie 31@yahoo.com,@Cordie 3
1106589,3/29/2016 18:07,Tue,Mar,29,Weekday,2016,1899-12-31T00:03:38.000Z,Morning,Adult,SuperSport Blitz,1899-12-31T02:03:38.000Z,Irving,Hier,Male,None,39,Western Cape,Irving 54@abcmail.com,@Irving 5
1106652,3/9/2016 09:33,Wed,Mar,9,Weekday,2016,1899-12-31T00:01:23.000Z,Morning,Youth,Boomerang,1899-12-31T02:01:23.000Z,Kip,Curran,Male,black,20,Gauteng,Kip 143@mail.com,@Kip 14
1106801,1/13/2016 18:09,Wed,Jan,13,Weekday,2016,1899-12-31T00:01:11.000Z,Morning,Youth,Boomerang,1899-12-31T02:01:11.000Z,Carter,Creager,Male,coloured,24,KwaZulu-Natal,Carter 32@gmail.com,@Carter 3
1106847,3/16/2016 8:58,Wed,Mar,16,Weekday,2016,1899-12-31T00:05:30.000Z,Morning,Senior,Channel O,1899-12-31T02:05:30.000Z,Markus,Mastrangelo,Male,black,57,North West,Markus 193@mail.com,@Markus 19
1106931,3/6/2016 13:08,Sun,Mar,6,Weekday,2016,1899-12-31T00:00:46.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:00:46.000Z,Randy,Mcclaine,Male,black,20,Gauteng,Randy 395@mailxyz.com,@Randy 39
1107044,3/21/2016 6:28,Mon,Mar,21,Weekday,2016,1899-12-31T00:00:33.000Z,Morning,Youth,Africa Magic,1899-12-31T02:00:33.000Z,Rebekah,Paradis,Female,black,32,Mpumalanga,Rebekah 192@gmail.com,@Rebekah 19
1107089,1/21/2016 18:03,Thu,Jan,21,Weekday,2016,1899-12-31T00:01:30.000Z,Morning,Youth,DStv Events 1,1899-12-31T02:01:30.000Z,Dee,Creager,Male,white,33,Western Cape,Dee 211@yahoo.com,@Dee 21
1107136,3/25/2016 7:49,Fri,Mar,25,Weekday,2016,1899-12-31T00:00:46.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:00:46.000Z,Markus,Mccollum,Male,coloured,29,Western Cape,Markus 194@abcmail.com,@Markus 19
1107242,1/15/2016 16:01,Fri,Jan,15,Weekday,2016,1899-12-31T00:11:45.000Z,Morning,Youth,Trace TV,1899-12-31T02:11:45.000Z,Randy,Mastrangelo,Male,indian_asian,25,Gauteng,Randy 391@yahoo.com,@Randy 39
1107332,1/28/2016 19:39,Thu,Jan,28,Weekday,2016,1899-12-31T00:05:44.000Z,Morning,Youth,E! Entertainment,1899-12-31T02:05:44.000Z,Romeo,Borelli,Male,black,23,Gauteng,Romeo 375@mailxyz.com,@Romeo 37
1107333,1/17/2016 18:13,Sun,Jan,17,Weekday,2016,1899-12-31T00:02:41.000Z,Morning,Adult,Boomerang,1899-12-31T02:02:41.000Z,Filiberto,Pilot,Male,black,41,Limpopo,Filiberto 45@mailxyz.com,@Filiberto 4
1107416,3/29/2016 9:55,Tue,Mar,29,Weekday,2016,1899-12-31T00:14:31.000Z,Morning,Youth,SawSee,1899-12-31T02:14:31.000Z,Robby,Restivo,Male,indian_asian,32,Eastern Cape,Robby 165@mailxyz.com,@Robby 16
1107422,2/4/2016 14:30,Thu,Feb,4,Weekday,2016,1899-12-31T00:03:42.000Z,Morning,Youth,Channel O,1899-12-31T02:03:42.000Z,Hugh,Beville,Male,black,30,Western Cape,Hugh12@gmail.com,@Hugh1
1107423,3/23/2016 20:33,Wed,Mar,23,Weekday,2016,1899-12-31T00:02:26.000Z,Morning,Middle_Aged,E! Entertainment,1899-12-31T02:02:26.000Z,Carter,Styer,Male,white,45,Mpumalanga,Carter 34@abcmail.com,@Carter 3
1107440,3/28/2016 19:36,Mon,Mar,28,Weekday,2016,1899-12-31T00:02:33.000Z,Morning,Youth,Channel O,1899-12-31T02:02:33.000Z,Cody,Vital,Male,indian_asian,34,Gauteng,Cody 122@gmail.com,@Cody 12
1107441,3/1/2016 12:26,Tue,Mar,1,Weekday,2016,1899-12-31T00:00:06.000Z,Morning,null,Channel O,1899-12-31T02:00:06.000Z,Irmgard,Bilyeu,Female,black,16,Gauteng,Irmgard 424@abcmail.com,@Irmgard 42
1107471,3/31/2016 15:23,Thu,Mar,31,Weekday,2016,1899-12-31T00:00:14.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:00:14.000Z,Valentine,Deblois,Male,coloured,27,Western Cape,Valentine 474@abcmail.com,@Valentine 47
1107565,1/10/2016 07:36,Sun,Jan,10,Weekday,2016,1899-12-31T00:02:00.000Z,Morning,Youth,Channel O,1899-12-31T02:02:00.000Z,Stephen,Mccown,Male,indian_asian,28,Mpumalanga,Stephen 151@yahoo.com,@Stephen 15
1107686,3/5/2016 15:04,Sat,Mar,5,Weekday,2016,1899-12-31T00:01:26.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:01:26.000Z,Hyman,Jacox,Male,white,30,Free State,Hyman 81@yahoo.com,@Hyman 8
1107713,3/7/2016 20:19,Mon,Mar,7,Weekday,2016,1899-12-31T00:47:30.000Z,Morning,Adult,Channel O,1899-12-31T02:47:30.000Z,Chas,Pilot,Male,black,44,Gauteng,Chas 352@gmail.com,@Chas 35
1107714,1/25/2016 9:22,Mon,Jan,25,Weekday,2016,1899-12-31T00:24:33.000Z,Morning,Youth,Channel O,1899-12-31T02:24:33.000Z,Cody,Creager,Male,black,27,North West,Cody 122@gmail.com,@Cody 12
1107846,3/26/2016 10:10,Sat,Mar,26,Weekday,2016,1899-12-31T00:00:09.000Z,Morning,Adult,Trace TV,1899-12-31T02:00:09.000Z,Markus,Mcclaine,Male,coloured,39,Western Cape,Markus 194@abcmail.com,@Markus 19
1107857,3/11/2016 13:40,Fri,Mar,11,Weekday,2016,1899-12-31T00:17:12.000Z,Morning,Youth,Boomerang,1899-12-31T02:17:12.000Z,Stacy,Hier,Male,white,18,Gauteng,Stacy 275@mailxyz.com,@Stacy 27
1107920,3/26/2016 5:46,Sat,Mar,26,Weekday,2016,1899-12-31T00:00:47.000Z,Morning,Adult,Cartoon Network,1899-12-31T02:00:47.000Z,Cody,Condie,Male,white,38,Gauteng,Cody 121@yahoo.com,@Cody 12
1107941,1/19/2016 10:24,Tue,Jan,19,Weekday,2016,1899-12-31T00:01:00.000Z,Morning,Youth,Trace TV,1899-12-31T02:01:00.000Z,Brendan,Mina,Male,white,21,Gauteng,Brendan 452@gmail.com,@Brendan 45
1107963,1/22/2016 18:30,Fri,Jan,22,Weekday,2016,1899-12-31T00:00:38.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:00:38.000Z,Stephen,Marek,Male,coloured,22,Mpumalanga,Stephen 153@mail.com,@Stephen 15
1107967,3/29/2016 6:34,Tue,Mar,29,Weekday,2016,1899-12-31T00:26:45.000Z,Morning,Youth,Channel O,1899-12-31T02:26:45.000Z,Wilburn,Mina,Male,black,27,Gauteng,Wilburn 305@mailxyz.com,@Wilburn 30
1108000,3/1/2016 16:06,Tue,Mar,1,Weekday,2016,1899-12-31T00:01:54.000Z,Morning,Middle_Aged,Channel O,1899-12-31T02:01:54.000Z,Garry,Roquemore,Male,black,46,KwaZulu-Natal,Garry 283@mail.com,@Garry 28
1108051,3/26/2016 20:58,Sat,Mar,26,Weekday,2016,1899-12-31T00:00:33.000Z,Morning,Youth,Channel O,1899-12-31T02:00:33.000Z,Cory,Shkreli,Male,white,18,Northern Cape,Cory 104@abcmail.com,@Cory 10
1108083,3/25/2016 10:03,Fri,Mar,25,Weekday,2016,1899-12-31T00:00:50.000Z,Morning,Adult,Supersport Live Events,1899-12-31T02:00:50.000Z,Wilton,Woolard,Male,coloured,35,Western Cape,Wilton 413@mail.com,@Wilton 41
1108125,3/23/2016 8:01,Wed,Mar,23,Weekday,2016,1899-12-31T00:07:05.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:07:05.000Z,Len,Biggers,Male,black,27,Gauteng,Len 443@mail.com,@Len 44
1108140,3/1/2016 20:23,Tue,Mar,1,Weekday,2016,1899-12-31T00:00:03.000Z,Morning,Youth,Trace TV,1899-12-31T02:00:03.000Z,Hugh,Borelli,Male,black,22,KwaZulu-Natal,Hugh13@mail.com,@Hugh1
1108163,1/20/2016 19:18,Wed,Jan,20,Weekday,2016,1899-12-31T00:03:52.000Z,Morning,null,M-Net,1899-12-31T02:03:52.000Z,Hyman,Wigfall,Male,white,17,Gauteng,Hyman 83@mail.com,@Hyman 8
1108229,3/30/2016 16:04,Wed,Mar,30,Weekday,2016,1899-12-31T00:01:18.000Z,Morning,Adult,Channel O,1899-12-31T02:01:18.000Z,Katharina,Condie,Female,coloured,40,Western Cape,Katharina 502@gmail.com,@Katharina 50
1108345,3/30/2016 6:32,Wed,Mar,30,Weekday,2016,1899-12-31T00:00:02.000Z,Morning,Youth,ICC Cricket World Cup 2011,1899-12-31T02:00:02.000Z,Carter,Restivo,Male,indian_asian,31,Limpopo,Carter 33@mail.com,@Carter 3
1108389,3/5/2016 22:12,Sat,Mar,5,Weekday,2016,1899-12-31T00:00:50.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:00:50.000Z,Stefan,Crotty,Male,coloured,24,Western Cape,Stefan 465@mailxyz.com,@Stefan 46
1108404,3/29/2016 13:45,Tue,Mar,29,Weekday,2016,1899-12-31T00:00:21.000Z,Morning,Youth,Trace TV,1899-12-31T02:00:21.000Z,Kip,Mcculloch,Male,white,30,Gauteng,Kip 144@abcmail.com,@Kip 14
1108443,2/28/2016 18:49,Sun,Feb,28,Weekday,2016,1899-12-31T00:00:35.000Z,Morning,Youth,Vuzu,1899-12-31T02:00:35.000Z,Hyman,Pascarella,Male,black,29,Gauteng,Hyman 81@yahoo.com,@Hyman 8
1108535,3/28/2016 8:33,Mon,Mar,28,Weekday,2016,1899-12-31T00:01:37.000Z,Morning,Youth,Africa Magic,1899-12-31T02:01:37.000Z,Jared,Sytsma,Male,None,34,North West,Jared 503@mail.com,@Jared 50
1108629,3/22/2016 20:31,Tue,Mar,22,Weekday,2016,1899-12-31T00:00:22.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:00:22.000Z,Wilburn,Martello,Male,indian_asian,28,Gauteng,Wilburn 303@mail.com,@Wilburn 30
1108688,3/23/2016 7:57,Wed,Mar,23,Weekday,2016,1899-12-31T00:05:33.000Z,Morning,Youth,Channel O,1899-12-31T02:05:33.000Z,Loyd,Pool,Male,black,21,North West,Loyd 494@abcmail.com,@Loyd 49
1108737,3/10/2016 21:00,Thu,Mar,10,Weekday,2016,1899-12-31T00:03:09.000Z,Morning,Youth,Channel O,1899-12-31T02:03:09.000Z,Dion,Vital,Male,black,21,Gauteng,Dion 331@yahoo.com,@Dion 33
1108754,1/25/2016 17:54,Mon,Jan,25,Weekday,2016,1899-12-31T00:01:24.000Z,Morning,Youth,Channel O,1899-12-31T02:01:24.000Z,Lucas,Creager,Male,black,20,Free State,Lucas 231@yahoo.com,@Lucas 23
1108779,1/19/2016 18:04,Tue,Jan,19,Weekday,2016,1899-12-31T00:12:42.000Z,Morning,Youth,Channel O,1899-12-31T02:12:42.000Z,Cory,Woolard,Male,black,28,Limpopo,Cory 103@mail.com,@Cory 10
1108792,1/23/2016 14:32,Sat,Jan,23,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:00:00.000Z,Abel,Styer,Male,black,34,Free State,Abel 182@gmail.com,@Abel 18
1108872,1/17/2016 10:00,Sun,Jan,17,Weekday,2016,1899-12-31T00:00:23.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:00:23.000Z,Jared,Mcculloch,Male,white,26,Limpopo,Jared 503@mail.com,@Jared 50
1108878,3/26/2016 18:52,Sat,Mar,26,Weekday,2016,1899-12-31T00:01:57.000Z,Morning,Adult,Africa Magic,1899-12-31T02:01:57.000Z,Abel,Leicht,Male,black,44,Gauteng,Abel 183@mail.com,@Abel 18
1108901,3/23/2016 10:59,Wed,Mar,23,Weekday,2016,1899-12-31T00:01:04.000Z,Morning,Middle_Aged,ICC Cricket World Cup 2011,1899-12-31T02:01:04.000Z,Stacy,Biggers,Male,white,50,Gauteng,Stacy 271@yahoo.com,@Stacy 27
1108944,3/24/2016 12:57,Thu,Mar,24,Weekday,2016,1899-12-31T00:00:32.000Z,Morning,null,CNN,1899-12-31T02:00:32.000Z,Dee,Curran,Male,coloured,9,Western Cape,Dee 211@yahoo.com,@Dee 21
1109004,1/7/2016 22:03,Thu,Jan,7,Weekday,2016,1899-12-31T00:16:04.000Z,Morning,Adult,E! Entertainment,1899-12-31T02:16:04.000Z,Raymundo,Martello,Male,coloured,43,Eastern Cape,Raymundo 435@mailxyz.com,@Raymundo 43
1109055,3/6/2016 12:27,Sun,Mar,6,Weekday,2016,1899-12-31T00:06:10.000Z,Morning,Adult,ICC Cricket World Cup 2011,1899-12-31T02:06:10.000Z,Markus,Vital,Male,black,39,Mpumalanga,Markus 195@mailxyz.com,@Markus 19
1109109,3/28/2016 9:41,Mon,Mar,28,Weekday,2016,1899-12-31T00:00:22.000Z,Morning,Middle_Aged,ICC Cricket World Cup 2011,1899-12-31T02:00:22.000Z,Hollis,Paradis,Male,black,45,Gauteng,Hollis 385@mailxyz.com,@Hollis 38
1109161,3/30/2016 10:00,Wed,Mar,30,Weekday,2016,1899-12-31T00:01:56.000Z,Morning,Youth,ICC Cricket World Cup 2011,1899-12-31T02:01:56.000Z,Raymundo,Mccown,Male,indian_asian,34,KwaZulu-Natal,Raymundo 433@mail.com,@Raymundo 43
1109191,1/15/2016 8:14,Fri,Jan,15,Weekday,2016,1899-12-31T00:00:20.000Z,Morning,Middle_Aged,DStv Events 1,1899-12-31T02:00:20.000Z,Earl,Shkreli,Male,coloured,54,Eastern Cape,Earl 425@mailxyz.com,@Earl 42
1109200,3/20/2016 16:29,Sun,Mar,20,Weekday,2016,1899-12-31T00:01:48.000Z,Morning,Adult,Supersport Live Events,1899-12-31T02:01:48.000Z,Samuel,Jacox,Male,coloured,36,Western Cape,Samuel 265@mailxyz.com,@Samuel 26
1109229,3/27/2016 19:03,Sun,Mar,27,Weekday,2016,1899-12-31T00:00:45.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:00:45.000Z,Kip,Hoadley,Male,coloured,25,Western Cape,Kip 144@abcmail.com,@Kip 14
1109231,3/24/2016 9:32,Thu,Mar,24,Weekday,2016,1899-12-31T00:12:52.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:12:52.000Z,Samuel,Vital,Male,indian_asian,32,Gauteng,Samuel 263@mail.com,@Samuel 26
1109252,3/19/2016 8:14,Sat,Mar,19,Weekday,2016,1899-12-31T03:06:58.000Z,Morning,Youth,Supersport Live Events,1899-12-31T05:06:58.000Z,Bernardo,Nicholls,Male,white,30,Gauteng,Bernardo 325@mailxyz.com,@Bernardo 32
1109264,3/10/2016 12:50,Thu,Mar,10,Weekday,2016,1899-12-31T00:00:29.000Z,Morning,Adult,Africa Magic,1899-12-31T02:00:29.000Z,Bernardo,Lavoie,Male,black,42,Gauteng,Bernardo 323@mail.com,@Bernardo 32
1109274,3/6/2016 19:11,Sun,Mar,6,Weekday,2016,1899-12-31T00:09:34.000Z,Morning,Adult,CNN,1899-12-31T02:09:34.000Z,Yong,Luthy,Male,None,39,Gauteng,Yong 483@mail.com,@Yong 48
1109289,3/2/2016 19:11,Wed,Mar,2,Weekday,2016,1899-12-31T00:10:09.000Z,Morning,Adult,CNN,1899-12-31T02:10:09.000Z,Claud,Arrieta,Male,coloured,39,Gauteng,Claud 342@gmail.com,@Claud 34
1109336,1/2/2016 11:59,Sat,Jan,2,Weekday,2016,1899-12-31T00:01:55.000Z,Morning,Youth,DStv Events 1,1899-12-31T02:01:55.000Z,Filiberto,Roquemore,Male,None,33,Gauteng,Filiberto 41@yahoo.com,@Filiberto 4
1109383,3/8/2016 07:26,Tue,Mar,8,Weekday,2016,1899-12-31T00:22:16.000Z,Morning,Adult,SuperSport Blitz,1899-12-31T02:22:16.000Z,Markus,Gettys,Male,black,39,Free State,Markus 195@mailxyz.com,@Markus 19
1109481,3/25/2016 11:35,Fri,Mar,25,Weekday,2016,1899-12-31T00:00:58.000Z,Morning,Middle_Aged,Supersport Live Events,1899-12-31T02:00:58.000Z,Stefan,Condie,Male,white,51,Gauteng,Stefan 465@mailxyz.com,@Stefan 46
1109496,3/5/2016 15:56,Sat,Mar,5,Weekday,2016,1899-12-31T00:15:12.000Z,Morning,Adult,Supersport Live Events,1899-12-31T02:15:12.000Z,Hugh,Hier,Male,None,35,Western Cape,Hugh11@yahoo.com,@Hugh1
1109510,3/30/2016 14:21,Wed,Mar,30,Weekday,2016,1899-12-31T00:15:18.000Z,Morning,Youth,Channel O,1899-12-31T02:15:18.000Z,Stefan,Gettys,Male,black,25,North West,Stefan 465@mailxyz.com,@Stefan 46
1109583,3/28/2016 22:09,Mon,Mar,28,Weekday,2016,1899-12-31T00:00:08.000Z,Morning,Middle_Aged,SuperSport Blitz,1899-12-31T02:00:08.000Z,Cory,Tancredi,Male,coloured,45,Gauteng,Cory 104@abcmail.com,@Cory 10
1122561,3/26/2016 9:59,Sat,Mar,26,Weekday,2016,1899-12-31T00:00:28.000Z,Morning,Youth,E! Entertainment,1899-12-31T02:00:28.000Z,Art,Tancredi,Male,white,19,KwaZulu-Natal,Art 402@gmail.com,@Art 40
1132955,3/27/2016 12:59,Sun,Mar,27,Weekday,2016,1899-12-31T00:01:00.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:01:00.000Z,Randy,Paradis,Male,white,23,Western Cape,Randy 392@gmail.com,@Randy 39
1133250,3/29/2016 11:14,Tue,Mar,29,Weekday,2016,1899-12-31T00:01:28.000Z,Morning,Adult,ICC Cricket World Cup 2011,1899-12-31T02:01:28.000Z,Wilburn,Bilyeu,Male,indian_asian,36,Gauteng,Wilburn 304@abcmail.com,@Wilburn 30
1281997,2/20/2016 16:51,Sat,Feb,20,Weekday,2016,1899-12-31T00:00:35.000Z,Morning,null,Cartoon Network,1899-12-31T02:00:35.000Z,Carlota,Tancredi,Female,coloured,14,Free State,Carlota 273@mail.com,@Carlota 27
1385756,1/4/2016 23:20,Mon,Jan,4,Weekday,2016,1899-12-31T00:13:15.000Z,Morning,Youth,SawSee,1899-12-31T02:13:15.000Z,Bess,Jacox,Female,black,34,Western Cape,Bess 203@mail.com,@Bess 20
1643585,1/4/2016 16:43,Mon,Jan,4,Weekday,2016,1899-12-31T00:00:09.000Z,Morning,Youth,Africa Magic,1899-12-31T02:00:09.000Z,Donald,Caves,Male,black,26,Limpopo,Donald 222@gmail.com,@Donald 22
1822572,2/20/2016 20:00,Sat,Feb,20,Weekday,2016,1899-12-31T00:00:17.000Z,Morning,Youth,Boomerang,1899-12-31T02:00:17.000Z,Kyle,Biggers,Male,indian_asian,27,Gauteng,Kyle 61@yahoo.com,@Kyle 6
1966180,3/27/2016 19:27,Sun,Mar,27,Weekday,2016,1899-12-31T00:01:56.000Z,Morning,Adult,SuperSport Blitz,1899-12-31T02:01:56.000Z,Cody,Shkreli,Male,white,42,Gauteng,Cody 123@mail.com,@Cody 12
1998924,3/20/2016 13:01,Sun,Mar,20,Weekday,2016,1899-12-31T00:01:35.000Z,Morning,Adult,Cartoon Network,1899-12-31T02:01:35.000Z,Bernardo,Fudge,Male,coloured,38,Mpumalanga,Bernardo 322@gmail.com,@Bernardo 32
1999889,2/8/2016 09:53,Mon,Feb,8,Weekday,2016,1899-12-31T00:02:48.000Z,Morning,Youth,Trace TV,1899-12-31T02:02:48.000Z,Emerson,Sieren,Male,coloured,34,Western Cape,Emerson 241@yahoo.com,@Emerson 24
1999958,3/19/2016 9:06,Sat,Mar,19,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,Youth,ICC Cricket World Cup 2011,1899-12-31T02:00:00.000Z,Irving,Restivo,Male,indian_asian,24,Mpumalanga,Irving 54@abcmail.com,@Irving 5
2000015,3/7/2016 20:10,Mon,Mar,7,Weekday,2016,1899-12-31T00:20:06.000Z,Morning,Senior,Channel O,1899-12-31T02:20:06.000Z,Claud,Gettys,Male,coloured,58,Western Cape,Claud 344@abcmail.com,@Claud 34
2000032,3/23/2016 13:23,Wed,Mar,23,Weekday,2016,1899-12-31T00:00:10.000Z,Morning,Youth,ICC Cricket World Cup 2011,1899-12-31T02:00:10.000Z,Kip,Slane,Male,indian_asian,29,Gauteng,Kip 141@yahoo.com,@Kip 14
2000056,3/11/2016 14:53,Fri,Mar,11,Weekday,2016,1899-12-31T00:06:50.000Z,Morning,Elderly,ICC Cricket World Cup 2011,1899-12-31T02:06:50.000Z,Jacinto,Holt,Male,indian_asian,97,Gauteng,Jacinto 254@abcmail.com,@Jacinto 25
2000160,2/8/2016 00:41,Mon,Feb,8,Weekday,2016,1899-12-31T00:00:34.000Z,Morning,Adult,CNN,1899-12-31T02:00:34.000Z,Cory,Shkreli,Male,black,43,North West,Cory 102@gmail.com,@Cory 10
2000222,1/20/2016 10:37,Wed,Jan,20,Weekday,2016,1899-12-31T00:09:04.000Z,Morning,Adult,Supersport Live Events,1899-12-31T02:09:04.000Z,Michel,Wigfall,Male,black,35,Limpopo,Michel 203@mail.com,@Michel 20
2000262,1/28/2016 1:04,Thu,Jan,28,Weekday,2016,1899-12-31T00:08:52.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:08:52.000Z,Cory,Caves,Male,black,27,Mpumalanga,Cory 104@abcmail.com,@Cory 10
2000272,2/13/2016 23:09,Sat,Feb,13,Weekday,2016,1899-12-31T00:26:40.000Z,Morning,Adult,E! Entertainment,1899-12-31T02:26:40.000Z,Robby,Singer,Male,coloured,37,Western Cape,Robby 165@mailxyz.com,@Robby 16
2000285,3/4/2016 06:56,Fri,Mar,4,Weekday,2016,1899-12-31T00:02:12.000Z,Morning,Youth,ICC Cricket World Cup 2011,1899-12-31T02:02:12.000Z,Markus,Slane,Male,white,30,Gauteng,Markus 195@mailxyz.com,@Markus 19
2000313,3/31/2016 19:00,Thu,Mar,31,Weekday,2016,1899-12-31T00:02:05.000Z,Morning,Youth,DStv Events 1,1899-12-31T02:02:05.000Z,Carter,Tancredi,Male,black,27,North West,Carter 34@abcmail.com,@Carter 3
2000346,1/15/2016 15:43,Fri,Jan,15,Weekday,2016,1899-12-31T00:01:45.000Z,Morning,Youth,Trace TV,1899-12-31T02:01:45.000Z,Haywood,Pool,Male,coloured,34,Western Cape,Haywood 91@yahoo.com,@Haywood 9
2000382,3/9/2016 03:32,Wed,Mar,9,Weekday,2016,1899-12-31T00:08:28.000Z,Morning,Adult,Africa Magic,1899-12-31T02:08:28.000Z,Loyd,Bilyeu,Male,black,39,Limpopo,Loyd 495@mailxyz.com,@Loyd 49
2000415,2/9/2016 11:47,Tue,Feb,9,Weekday,2016,1899-12-31T00:06:09.000Z,Morning,Adult,Africa Magic,1899-12-31T02:06:09.000Z,Sharri,Tatham,Female,black,40,Gauteng,Sharri 463@mail.com,@Sharri 46
2000422,3/28/2016 14:00,Mon,Mar,28,Weekday,2016,1899-12-31T00:02:08.000Z,Morning,Adult,SuperSport Blitz,1899-12-31T02:02:08.000Z,Kip,Singer,Male,black,39,Western Cape,Kip 144@abcmail.com,@Kip 14
2011067,3/12/2016 18:32,Sat,Mar,12,Weekday,2016,1899-12-31T00:03:55.000Z,Morning,Middle_Aged,DStv Events 1,1899-12-31T02:03:55.000Z,Cory,Luthy,Male,black,48,Gauteng,Cory 105@mailxyz.com,@Cory 10
2015326,1/20/2016 10:14,Wed,Jan,20,Weekday,2016,1899-12-31T00:01:28.000Z,Morning,Youth,E! Entertainment,1899-12-31T02:01:28.000Z,Loyd,Borelli,Male,black,29,KwaZulu-Natal,Loyd 495@mailxyz.com,@Loyd 49
